accident_id,city,date,time,day_of_week,location,latitude,longitude,road_type,vehicle_type,weather,light_condition,accident_severity,num_vehicles_involved,num_casualties,speed_limit,traffic_density,weather_temp_c,risk_score,cluster_zone
822,Chennai,2024-10-09,15:43,Tuesday,GST Road,-0.9760712277505572,-1.9455482737203704,1,4,0,0,Minor,0.0105259500298911,2,1.5270057603892306,0,-0.6757919956035805,0.62,2
823,Chennai,2025-07-28,11:32,Monday,Anna Salai,0.959646372100737,0.9554162050521569,2,4,3,1,Minor,0.0105259500298911,2,1.5270057603892306,1,0.4828643540159559,0.65,4
824,Chennai,2024-01-17,16:57,Sunday,GST Road,-1.0109091179357903,-1.8511974038941423,2,3,0,1,Minor,-1.2040067457267911,1,-0.5096053604618477,2,-0.4031669721636904,0.49,2
825,Chennai,2023-11-12,17:56,Monday,GST Road,-0.9865473816131184,-1.9610640683791032,3,4,2,2,Serious,-1.2040067457267911,0,-1.188475734078874,0,0.9599581450357648,0.87,2
826,Chennai,2024-03-16,11:29,Friday,Anna Salai,0.964965856367742,1.0668675781994346,2,4,0,2,Serious,0.0105259500298911,1,0.1692650131551784,2,0.7214112495258614,0.67,4
827,Chennai,2023-11-18,12:00,Friday,Anna Salai,0.94253569468887,1.0634682941331186,2,4,0,2,Minor,1.2250586457865735,2,-1.188475734078874,1,1.0281144008957384,0.44,4
828,Chennai,2025-03-20,15:57,Saturday,Velachery Main Road,-0.1127854987818129,0.5464206795120274,3,4,0,0,Minor,-1.2040067457267911,0,0.1692650131551784,0,1.1644269126156834,0.7,1
829,Chennai,2025-02-02,12:38,Sunday,GST Road,-1.013021313853359,-1.8543408525064031,2,4,0,1,Serious,1.2250586457865735,0,0.1692650131551784,0,-0.2668544604437442,0.81,2
830,Chennai,2024-04-03,12:22,Sunday,GST Road,-1.0331788971385052,-1.9816466431440245,0,2,3,0,Minor,-1.2040067457267911,0,-1.188475734078874,1,0.312473714366024,0.42,2
831,Chennai,2024-06-27,6:44,Wednesday,Arcot Road,0.6766705956260994,0.2349964260178007,1,4,0,2,Serious,-1.2040067457267911,1,-1.188475734078874,2,1.2666612964056416,0.53,5
832,Chennai,2025-09-13,16:51,Sunday,Poonamallee High Road,1.1543181064090149,-0.7263010961119402,2,4,0,2,Serious,0.0105259500298911,0,1.5270057603892306,0,0.0739268188561195,0.85,0
833,Chennai,2025-07-25,14:01,Friday,Poonamallee High Road,1.0914933550779145,-0.8527848545442329,1,2,0,1,Serious,1.2250586457865735,0,1.5270057603892306,2,0.312473714366024,0.4,0
834,Chennai,2024-08-17,13:01,Monday,Poonamallee High Road,1.1205132080859477,-0.8612732987178685,2,2,0,2,Minor,-1.2040067457267911,2,1.5270057603892306,0,0.7554893774558459,0.51,0
835,Chennai,2023-11-18,5:30,Sunday,GST Road,-0.9366949127398498,-1.8124839826156391,1,4,0,0,Minor,1.2250586457865735,2,1.5270057603892306,1,0.2783955864360371,0.27,2
836,Chennai,2024-06-09,12:02,Saturday,GST Road,-1.024270286667254,-1.7442027665502184,0,4,0,2,Fatal,1.2250586457865735,2,-1.188475734078874,2,-0.2668544604437442,0.62,2
837,Chennai,2024-04-25,8:13,Friday,OMR,-1.6418768007482352,0.7398749507552332,1,2,0,0,Minor,1.2250586457865735,0,-0.5096053604618477,2,0.7554893774558459,0.15,3
838,Chennai,2024-04-05,20:55,Sunday,Arcot Road,0.6817508268110198,0.3373532816553363,3,2,2,0,Serious,-1.2040067457267911,2,-1.188475734078874,1,0.4828643540159559,0.13,5
839,Chennai,2025-07-16,14:04,Friday,GST Road,-1.0221964354089874,-1.8257061552068845,0,2,2,0,Minor,0.0105259500298911,2,0.1692650131551784,2,0.7214112495258614,0.21,2
840,Chennai,2024-05-19,11:46,Wednesday,Anna Salai,0.9613510516155084,0.8977841405169319,0,4,3,1,Minor,1.2250586457865735,0,0.1692650131551784,1,-1.3232764262733223,0.73,4
841,Chennai,2024-02-27,6:47,Tuesday,Velachery Main Road,-0.1771762984111485,0.5718801143351857,0,0,2,2,Minor,1.2250586457865735,2,-1.188475734078874,1,1.1985050405456703,0.35,1
842,Chennai,2024-03-10,10:25,Monday,Poonamallee High Road,1.0686780428994054,-0.7766356440645861,2,4,3,0,Minor,-1.2040067457267911,1,-1.188475734078874,2,0.7214112495258614,0.57,0
843,Chennai,2025-06-12,15:12,Thursday,Velachery Main Road,-0.1743602699476433,0.6166006219028285,3,2,3,1,Minor,-1.2040067457267911,0,1.5270057603892306,1,0.1080049467861052,0.53,1
844,Chennai,2024-12-13,5:53,Thursday,Anna Salai,0.8988737444083704,0.8913269439647329,2,0,1,1,Serious,0.0105259500298911,0,-1.188475734078874,0,-1.0506514028334313,0.63,4
845,Chennai,2024-11-22,10:14,Monday,Anna Salai,0.9808903441536904,1.0456404877684378,1,4,3,1,Fatal,1.2250586457865735,0,0.1692650131551784,1,0.5850987378059153,0.73,4
846,Chennai,2025-05-19,18:12,Saturday,Velachery Main Road,-0.2295060935406662,0.5307068229821549,2,4,3,0,Fatal,1.2250586457865735,1,0.1692650131551784,0,1.5052081919155471,0.76,1
847,Chennai,2025-01-01,23:34,Thursday,Velachery Main Road,-0.1810993792646522,0.4851439335459345,1,4,0,2,Serious,-1.2040067457267911,0,1.5270057603892306,2,-0.7439482514635543,0.58,1
848,Chennai,2024-05-07,10:40,Friday,GST Road,-0.9515527254174696,-1.885179486292086,2,4,0,2,Minor,0.0105259500298911,0,-0.5096053604618477,1,2.2208488784452616,0.39,2
849,Chennai,2023-11-26,20:13,Thursday,Poonamallee High Road,1.1501837758263191,-0.784993240206375,3,4,0,2,Serious,-1.2040067457267911,0,-0.5096053604618477,1,1.1303487846856966,0.58,0
850,Chennai,2025-04-05,12:41,Tuesday,GST Road,-1.033186865927748,-1.9517857480454073,0,4,0,1,Minor,0.0105259500298911,1,1.5270057603892306,0,0.312473714366024,0.85,2
851,Chennai,2024-01-22,15:01,Wednesday,Velachery Main Road,-0.1892158577316909,0.4726081750058511,3,4,3,0,Minor,1.2250586457865735,2,0.1692650131551784,2,-0.2668544604437442,0.61,1
852,Chennai,2025-02-10,19:05,Saturday,Poonamallee High Road,1.1137370701830631,-0.7432076742847188,3,3,3,2,Serious,1.2250586457865735,0,1.5270057603892306,1,-1.698135833503172,0.49,0
853,Chennai,2024-02-11,16:14,Sunday,Arcot Road,0.6396119261228311,0.3382671583657919,1,4,0,1,Minor,0.0105259500298911,0,-1.188475734078874,2,2.2208488784452616,0.62,5
854,Chennai,2024-01-25,15:59,Monday,Anna Salai,0.8703327103161532,1.0390433275506277,3,2,3,0,Serious,-1.2040067457267911,0,-1.188475734078874,1,-1.1528857866233906,0.3,4
855,Chennai,2025-02-19,13:52,Monday,GST Road,-0.9743795119497136,-1.94008959558751,3,2,0,1,Minor,0.0105259500298911,2,-0.5096053604618477,2,2.2208488784452616,0.31,2
856,Chennai,2025-04-21,5:54,Saturday,OMR,-1.586566727851163,0.6169029556115508,3,4,0,2,Fatal,-1.2040067457267911,0,-1.188475734078874,0,-2.00483898487305,0.77,3
857,Chennai,2024-07-04,5:13,Saturday,Anna Salai,0.8897195635848727,0.9496376533906028,3,4,0,2,Minor,-1.2040067457267911,0,-1.188475734078874,2,-0.0623856928638266,0.58,4
858,Chennai,2024-09-23,8:54,Monday,Velachery Main Road,-0.2142046342891911,0.5612722178041861,3,4,0,1,Minor,-1.2040067457267911,1,1.5270057603892306,0,0.2443174585060514,0.84,1
859,Chennai,2025-07-31,16:50,Wednesday,OMR,-1.5563649868944676,0.7134952877762216,2,4,0,1,Minor,-1.2040067457267911,0,-0.5096053604618477,2,2.118614494655301,0.59,3
860,Chennai,2025-06-21,16:36,Saturday,GST Road,-0.9245221999942492,-1.7590773256360943,3,2,0,2,Minor,-1.2040067457267911,0,1.5270057603892306,0,-0.1305419487237991,0.67,2
861,Chennai,2024-10-26,9:19,Monday,Anna Salai,0.8552399619981357,0.9800996023395298,2,2,0,2,Minor,0.0105259500298911,1,0.1692650131551784,2,-1.4595889379932674,0.45,4
862,Chennai,2025-09-23,13:54,Monday,OMR,-1.5754175766986966,0.6735595391048351,3,4,0,1,Serious,1.2250586457865735,2,0.1692650131551784,0,0.3806299702259965,0.81,3
863,Chennai,2025-10-02,15:10,Wednesday,OMR,-1.6190228072398667,0.65130785791978,3,2,3,0,Minor,1.2250586457865735,2,0.1692650131551784,1,0.1761612026460789,0.28,3
864,Chennai,2024-09-14,13:55,Thursday,Arcot Road,0.5688137493496972,0.2922693038402518,1,4,1,0,Minor,1.2250586457865735,0,1.5270057603892306,1,-0.7780263793935399,0.27,5
865,Chennai,2025-04-10,21:34,Monday,OMR,-1.572508688328689,0.6143037639575887,3,4,3,1,Serious,1.2250586457865735,0,-0.5096053604618477,0,0.7554893774558459,1.0,3
866,Chennai,2024-08-03,10:18,Wednesday,Poonamallee High Road,1.055768174753733,-0.784171060054473,1,0,0,0,Minor,-1.2040067457267911,2,-0.5096053604618477,2,-1.2891982983433357,0.23,0
867,Chennai,2024-09-13,16:53,Tuesday,Poonamallee High Road,1.053511741383972,-0.9400800850425832,2,4,0,0,Serious,1.2250586457865735,1,0.1692650131551784,1,-0.9484170190434718,0.32,0
868,Chennai,2025-06-07,15:17,Saturday,OMR,-1.6136282543365406,0.6727771099196869,3,4,0,0,Serious,-1.2040067457267911,1,-1.188475734078874,1,-0.4372451000936761,0.41,3
869,Chennai,2024-06-16,0:57,Tuesday,Arcot Road,0.6215433316607626,0.2420064856880737,0,4,1,1,Serious,0.0105259500298911,1,-0.5096053604618477,2,-0.4372451000936761,0.56,5
870,Chennai,2024-07-09,20:35,Monday,OMR,-1.6064868118418116,0.6714177954599754,3,2,0,0,Minor,1.2250586457865735,3,1.5270057603892306,0,-0.9484170190434718,0.39,3
871,Chennai,2024-06-16,14:35,Monday,Anna Salai,0.9726451962743377,1.0641844462378127,1,4,0,1,Fatal,0.0105259500298911,1,1.5270057603892306,1,0.2443174585060514,0.46,4
872,Chennai,2025-10-09,4:18,Sunday,OMR,-1.5957608117461872,0.7892825600486321,2,4,3,1,Serious,1.2250586457865735,0,0.1692650131551784,1,-0.5394794838836355,0.73,3
873,Chennai,2024-04-14,13:15,Thursday,Arcot Road,0.6080489644003639,0.3195614470799864,3,2,0,0,Serious,-1.2040067457267911,2,1.5270057603892306,0,0.5850987378059153,0.45,5
874,Chennai,2024-10-31,11:04,Tuesday,Anna Salai,0.9411324638889836,0.9298811773603486,3,2,0,2,Fatal,-1.2040067457267911,1,1.5270057603892306,0,-0.2668544604437442,0.63,4
875,Chennai,2024-01-13,13:23,Saturday,Anna Salai,0.8810913989799258,0.930977296924939,1,0,0,2,Serious,0.0105259500298911,0,1.5270057603892306,1,0.7895675053858328,0.24,4
876,Chennai,2024-06-16,19:46,Sunday,Poonamallee High Road,1.0928851303652276,-0.7492362653701344,3,4,0,2,Serious,1.2250586457865735,0,0.1692650131551784,1,-0.0283075649338398,0.5,0
877,Chennai,2024-04-18,22:52,Tuesday,Velachery Main Road,-0.1621840265238091,0.6408400523676085,2,4,3,2,Minor,1.2250586457865735,0,-1.188475734078874,2,1.0962706567557097,0.82,1
878,Chennai,2024-03-01,12:44,Tuesday,Anna Salai,0.8849009229693517,0.930814742347006,2,4,1,2,Serious,-1.2040067457267911,1,-0.5096053604618477,2,0.3465518422960108,0.5,4
879,Chennai,2025-01-20,20:48,Saturday,Arcot Road,0.5943227858037826,0.3317467020343086,3,4,3,2,Minor,1.2250586457865735,2,-1.188475734078874,2,-1.3232764262733223,0.82,5
880,Chennai,2024-10-05,19:54,Thursday,Velachery Main Road,-0.1095428526401632,0.5351283319797574,1,2,0,1,Minor,0.0105259500298911,1,0.1692650131551784,2,1.3688956801956025,0.5,1
881,Chennai,2024-11-18,9:40,Thursday,Anna Salai,0.8903243363368032,0.9545564988884384,3,1,0,2,Minor,1.2250586457865735,0,0.1692650131551784,2,-1.25512017041335,0.35,4
882,Chennai,2025-07-11,15:36,Saturday,Anna Salai,0.951996138546583,0.9137676196757132,1,4,0,1,Serious,-1.2040067457267911,5,1.5270057603892306,1,0.2102393305760646,0.55,4
883,Chennai,2025-04-08,23:19,Tuesday,Arcot Road,0.6654093058162414,0.3849321879025781,0,0,0,2,Minor,0.0105259500298911,0,1.5270057603892306,0,0.5850987378059153,0.58,5
884,Chennai,2024-10-25,11:30,Thursday,Arcot Road,0.6533237190030841,0.2632820590351017,3,4,3,2,Serious,0.0105259500298911,0,0.1692650131551784,0,-1.391432682133295,0.99,5
885,Chennai,2023-11-10,13:32,Thursday,Velachery Main Road,-0.1580006242134279,0.4778704305335971,2,0,0,1,Minor,1.2250586457865735,2,-0.5096053604618477,1,-1.357354554203308,0.23,1
886,Chennai,2025-04-19,14:12,Thursday,Arcot Road,0.5767950246522763,0.2394123144332013,3,2,0,2,Serious,-1.2040067457267911,2,-1.188475734078874,0,-0.4372451000936761,0.61,5
887,Chennai,2024-11-04,23:48,Friday,Anna Salai,0.9294698788360716,1.086242810169558,1,4,3,0,Minor,-1.2040067457267911,0,-1.188475734078874,2,-1.6299795776431991,0.6,4
888,Chennai,2024-10-31,22:14,Tuesday,Arcot Road,0.6310907947600507,0.326035781518382,0,2,0,2,Serious,-1.2040067457267911,2,-0.5096053604618477,1,0.6191768657359009,0.39,5
889,Chennai,2025-08-20,11:11,Friday,OMR,-1.574864805853403,0.7823827046940802,3,1,3,0,Minor,-1.2040067457267911,5,0.1692650131551784,1,1.3007394243356285,0.29,3
890,Chennai,2025-07-06,23:47,Tuesday,Anna Salai,0.870705589487239,1.1213958866272562,2,2,0,0,Minor,1.2250586457865735,1,-0.5096053604618477,1,-0.9484170190434718,0.16,4
891,Chennai,2024-07-31,3:55,Saturday,Velachery Main Road,-0.1472393045996113,0.6217612392716165,2,0,0,0,Minor,0.0105259500298911,0,-1.188475734078874,2,0.0739268188561195,0.25,1
892,Chennai,2025-04-14,12:38,Sunday,Poonamallee High Road,1.125717365093856,-0.8061440190116961,3,2,3,0,Serious,0.0105259500298911,1,0.1692650131551784,1,-0.7098701235335674,0.34,0
893,Chennai,2023-11-25,17:44,Monday,Arcot Road,0.5819492526238499,0.2625922836602509,2,2,0,0,Minor,0.0105259500298911,1,-0.5096053604618477,1,-0.5735576118136223,0.14,5
894,Chennai,2024-11-27,6:45,Thursday,Anna Salai,0.9766111660182614,1.0294192360052596,1,4,3,0,Fatal,-1.2040067457267911,0,1.5270057603892306,2,-0.0623856928638266,0.49,4
895,Chennai,2025-04-12,10:06,Monday,OMR,-1.5553214295376891,0.7564542542107646,0,4,0,2,Minor,1.2250586457865735,1,0.1692650131551784,2,2.2549270063752487,0.61,3
896,Chennai,2025-07-14,9:28,Monday,Arcot Road,0.6384481645661528,0.1996907164256712,1,0,2,1,Fatal,1.2250586457865735,1,-1.188475734078874,1,2.152692622585288,0.24,5
897,Chennai,2025-04-24,11:55,Monday,Poonamallee High Road,1.120231703209096,-0.7933582824252693,3,2,3,2,Minor,0.0105259500298911,1,-0.5096053604618477,1,-1.561823321783227,0.54,0
898,Chennai,2024-09-14,12:58,Tuesday,Velachery Main Road,-0.1603966626133112,0.5592822185591334,2,4,3,0,Minor,1.2250586457865735,1,1.5270057603892306,0,-0.7098701235335674,0.8,1
899,Chennai,2024-12-02,22:28,Wednesday,OMR,-1.6730537892329196,0.6445971941264884,2,4,0,0,Minor,-1.2040067457267911,0,-1.188475734078874,1,1.1985050405456703,0.33,3
900,Chennai,2025-06-24,15:45,Monday,Poonamallee High Road,1.1217024514163536,-0.7781320553342627,3,2,0,1,Minor,1.2250586457865735,0,1.5270057603892306,1,1.1303487846856966,0.24,0
901,Chennai,2025-09-13,16:50,Thursday,OMR,-1.5945249029551984,0.7405673745704866,2,4,0,1,Serious,-1.2040067457267911,1,1.5270057603892306,2,-0.471323228023663,0.61,3
902,Chennai,2025-07-06,14:52,Wednesday,Anna Salai,0.9100967590868062,1.0354704599647628,1,4,3,1,Fatal,-1.2040067457267911,1,0.1692650131551784,1,-0.1646200766537848,0.7,4
903,Chennai,2024-05-15,14:05,Saturday,GST Road,-0.9795334211408864,-1.772785351425724,3,4,0,0,Minor,0.0105259500298911,3,-0.5096053604618477,1,-1.4255108100632818,0.3,2
904,Chennai,2025-07-09,14:21,Tuesday,Velachery Main Road,-0.1249415559351923,0.4472371404097131,0,4,0,2,Serious,0.0105259500298911,1,0.1692650131551784,1,2.0845363667253167,0.47,1
905,Chennai,2024-11-16,15:43,Saturday,GST Road,-0.9616846443399744,-1.814593172335453,0,3,0,2,Minor,-1.2040067457267911,3,0.1692650131551784,0,-0.1986982045837717,0.59,2
906,Chennai,2024-08-10,20:28,Wednesday,Arcot Road,0.5729234411996837,0.2764223856446796,2,4,0,0,Serious,0.0105259500298911,0,0.1692650131551784,0,0.1761612026460789,0.56,5
907,Chennai,2025-03-11,15:59,Friday,OMR,-1.5534698078800049,0.688361436562321,1,1,0,2,Minor,0.0105259500298911,0,-0.5096053604618477,2,1.1985050405456703,0.36,3
908,Chennai,2024-03-02,23:54,Saturday,Poonamallee High Road,1.0816683194721926,-0.9281883042615092,3,4,0,2,Serious,-1.2040067457267911,1,1.5270057603892306,2,-0.0964638207938123,0.62,0
909,Chennai,2025-06-09,11:14,Monday,Anna Salai,0.9168220389705763,1.1085708618358086,3,4,0,0,Serious,-1.2040067457267911,0,1.5270057603892306,1,-1.357354554203308,0.32,4
910,Chennai,2025-04-16,9:35,Monday,Velachery Main Road,-0.1497817033843138,0.6305652959107436,3,4,0,1,Minor,1.2250586457865735,1,0.1692650131551784,2,-0.7780263793935399,0.5,1
911,Chennai,2025-10-21,15:30,Tuesday,GST Road,-0.9898329755187826,-1.880967418808751,2,3,0,0,Serious,-1.2040067457267911,1,-1.188475734078874,2,-1.8685264731531035,0.29,2
912,Chennai,2024-02-29,14:00,Saturday,Anna Salai,0.901320545325949,0.9438665425104252,0,4,0,2,Serious,-1.2040067457267911,1,-0.5096053604618477,1,0.3806299702259965,0.54,4
913,Chennai,2025-08-26,16:16,Monday,OMR,-1.5552328316636417,0.7595861992281445,0,4,0,1,Minor,1.2250586457865735,3,-1.188475734078874,1,1.0621925288257252,0.44,3
914,Chennai,2023-12-11,16:04,Sunday,Anna Salai,0.8791897440701085,0.9096414191435472,2,2,0,2,Minor,-1.2040067457267911,1,1.5270057603892306,1,-0.7439482514635543,0.32,4
915,Chennai,2025-08-25,16:33,Friday,OMR,-1.6261053808315848,0.71129817118618,3,4,3,1,Serious,-1.2040067457267911,1,0.1692650131551784,0,-0.2668544604437442,0.97,3
916,Chennai,2025-06-27,4:22,Friday,Arcot Road,0.5905119260880822,0.1931592113806493,2,4,0,0,Minor,0.0105259500298911,2,-1.188475734078874,2,-0.0964638207938123,0.43,5
917,Chennai,2025-08-07,16:57,Thursday,Poonamallee High Road,1.161407141556147,-0.8912346356066754,2,4,2,2,Minor,1.2250586457865735,3,-0.5096053604618477,0,1.1985050405456703,0.81,0
918,Chennai,2024-04-03,14:18,Sunday,Poonamallee High Road,1.0688519166629111,-0.8217435174802986,3,2,0,1,Minor,-1.2040067457267911,0,-1.188475734078874,1,-1.1188076586934037,0.33,0
919,Chennai,2024-02-04,12:42,Saturday,OMR,-1.6583859239651342,0.7834787594923178,2,4,0,2,Serious,-1.2040067457267911,2,-1.188475734078874,2,0.8577237612458065,0.54,3
920,Chennai,2024-07-07,17:16,Saturday,OMR,-1.6121427626699902,0.773520313484883,3,4,0,1,Serious,-1.2040067457267911,2,-0.5096053604618477,2,0.7895675053858328,0.59,3
921,Chennai,2024-11-20,11:27,Monday,OMR,-1.5562967695626828,0.7112544359656592,0,2,0,1,Serious,0.0105259500298911,2,-1.188475734078874,2,-1.221042042483363,0.4,3
922,Chennai,2025-01-18,8:14,Friday,Anna Salai,0.9276858646540088,0.9505403933512906,3,4,0,2,Minor,0.0105259500298911,1,-1.188475734078874,0,-0.5394794838836355,0.83,4
923,Chennai,2025-08-10,10:59,Wednesday,Poonamallee High Road,1.1365559583384537,-0.798585410256807,0,1,3,2,Minor,-1.2040067457267911,2,0.1692650131551784,1,-0.607635739743608,0.52,0
924,Chennai,2024-09-11,12:18,Sunday,GST Road,-0.9907894572693314,-1.8454151755643473,1,2,0,1,Serious,-1.2040067457267911,0,-1.188475734078874,0,0.5169424819459427,0.6,2
925,Chennai,2024-10-04,22:46,Friday,OMR,-1.6370132143004994,0.6644997835200995,3,4,3,0,Minor,-1.2040067457267911,0,1.5270057603892306,0,0.1080049467861052,0.84,3
926,Chennai,2024-11-07,13:23,Monday,Poonamallee High Road,1.0685833315959803,-0.6933431288550405,0,4,0,2,Serious,0.0105259500298911,2,-1.188475734078874,1,-0.9824951469734586,0.47,0
927,Chennai,2025-10-23,16:59,Tuesday,Poonamallee High Road,1.1039537619929711,-0.8809460564454943,2,4,1,2,Serious,-1.2040067457267911,0,-0.5096053604618477,0,-1.1528857866233906,0.76,0
928,Chennai,2024-05-07,13:48,Tuesday,GST Road,-1.040265166623782,-1.8409744871357432,1,4,0,2,Serious,-1.2040067457267911,1,0.1692650131551784,0,-2.141151496592995,0.92,2
929,Chennai,2025-03-03,18:06,Wednesday,Velachery Main Road,-0.2190978662204742,0.6127581194263081,0,2,3,1,Serious,0.0105259500298911,0,-1.188475734078874,0,-1.357354554203308,0.81,1
930,Chennai,2024-03-23,14:08,Tuesday,OMR,-1.635913796692516,0.7184951826891144,3,4,0,1,Fatal,-1.2040067457267911,1,1.5270057603892306,1,-0.7439482514635543,0.51,3
931,Chennai,2025-05-07,18:44,Sunday,Velachery Main Road,-0.1601703973682465,0.4732549141200753,3,2,0,0,Minor,-1.2040067457267911,1,0.1692650131551784,2,0.2783955864360371,0.21,1
932,Chennai,2025-11-01,15:16,Monday,Anna Salai,0.8773135430451248,1.0720270733032886,2,4,3,1,Serious,1.2250586457865735,1,-1.188475734078874,2,0.8236456333158196,0.85,4
933,Chennai,2025-01-02,13:54,Sunday,GST Road,-0.9967138796284846,-1.920839452887576,0,4,0,1,Minor,0.0105259500298911,1,-0.5096053604618477,0,0.4147080981559833,0.79,2
934,Chennai,2025-06-14,21:13,Wednesday,GST Road,-0.955407699227411,-1.91769771656298,2,4,0,0,Minor,0.0105259500298911,0,0.1692650131551784,0,0.7214112495258614,0.49,2
935,Chennai,2024-04-10,23:12,Friday,Velachery Main Road,-0.1106243166872594,0.4514730555314047,3,4,0,1,Serious,1.2250586457865735,0,-0.5096053604618477,0,0.6532549936658878,0.84,1
936,Chennai,2023-12-01,16:22,Wednesday,Velachery Main Road,-0.2209290801601177,0.4312501156340695,0,4,0,0,Minor,0.0105259500298911,0,-1.188475734078874,2,0.8236456333158196,0.37,1
937,Chennai,2024-02-21,13:12,Sunday,Arcot Road,0.6326939688283836,0.1950387077813942,2,4,3,1,Minor,-1.2040067457267911,2,0.1692650131551784,1,-0.3690888442337036,0.62,5
938,Chennai,2025-01-28,19:25,Monday,OMR,-1.6149789263032095,0.6499337764078692,2,4,0,1,Serious,-1.2040067457267911,0,-0.5096053604618477,2,0.448786226085969,0.61,3
939,Chennai,2024-06-14,10:16,Sunday,Anna Salai,0.8919103003182403,0.9908691485759992,1,3,0,2,Minor,1.2250586457865735,1,1.5270057603892306,2,-1.0506514028334313,0.29,4
940,Chennai,2024-06-05,20:24,Friday,GST Road,-0.9148659847415922,-1.9782095192947529,1,2,3,2,Fatal,1.2250586457865735,2,-0.5096053604618477,1,0.2443174585060514,0.5,2
941,Chennai,2025-09-17,23:21,Wednesday,Arcot Road,0.6306618778011985,0.3061889580803968,0,2,0,2,Serious,1.2250586457865735,3,-1.188475734078874,1,2.2549270063752487,0.27,5
942,Chennai,2024-01-31,13:50,Thursday,Arcot Road,0.6140787119601988,0.3104241066819438,2,4,0,2,Serious,0.0105259500298911,1,1.5270057603892306,0,-0.1305419487237991,0.77,5
943,Chennai,2024-02-21,4:51,Monday,Poonamallee High Road,1.0487961523394709,-0.8691948198085656,2,4,0,0,Minor,0.0105259500298911,0,0.1692650131551784,2,-1.1528857866233906,0.39,0
944,Chennai,2023-12-19,15:48,Sunday,Poonamallee High Road,1.1439007024828023,-0.7002514604531224,3,1,0,0,Minor,0.0105259500298911,2,1.5270057603892306,2,-0.914338891113486,0.28,0
945,Chennai,2024-11-19,12:52,Sunday,OMR,-1.6665762659112269,0.6748335622052918,2,4,1,1,Minor,1.2250586457865735,0,1.5270057603892306,2,-0.2668544604437442,0.61,3
946,Chennai,2025-05-09,14:10,Saturday,Velachery Main Road,-0.1800854315116862,0.623421865010324,1,2,0,1,Serious,-1.2040067457267911,1,-0.5096053604618477,2,0.7214112495258614,0.42,1
947,Chennai,2025-08-23,14:11,Tuesday,GST Road,-0.9558215837613344,-1.9165172190373432,2,4,0,0,Minor,-1.2040067457267911,2,0.1692650131551784,0,-0.1986982045837717,0.56,2
948,Chennai,2025-05-05,13:32,Saturday,Velachery Main Road,-0.1602948452049384,0.4374109206875092,2,4,0,0,Serious,-1.2040067457267911,1,-1.188475734078874,2,1.1644269126156834,0.36,1
949,Chennai,2024-09-28,6:33,Friday,Anna Salai,0.924292522280274,1.028557407596739,3,4,0,2,Minor,0.0105259500298911,0,0.1692650131551784,0,0.5510206098759284,0.67,4
950,Chennai,2024-11-19,9:57,Thursday,GST Road,-0.9871919214904962,-1.757699337563318,1,2,3,1,Minor,1.2250586457865735,0,-0.5096053604618477,2,0.6873331215958747,0.6,2
951,Chennai,2025-01-13,14:50,Thursday,Anna Salai,0.9728988746809444,0.8954021701936756,2,4,0,1,Minor,1.2250586457865735,0,-1.188475734078874,0,-0.6417138676735948,0.81,4
952,Chennai,2025-04-30,21:02,Tuesday,GST Road,-0.9410625871943734,-1.8330399461196027,2,3,1,0,Minor,0.0105259500298911,1,0.1692650131551784,0,-0.607635739743608,0.33,2
953,Chennai,2025-07-17,13:16,Monday,Velachery Main Road,-0.1437690618591704,0.6011903365284502,0,2,0,0,Fatal,-1.2040067457267911,2,-1.188475734078874,1,-0.2327763325137585,0.02,1
954,Chennai,2023-11-04,10:08,Monday,Anna Salai,0.9809295873077192,0.9731478466706712,1,4,0,0,Minor,1.2250586457865735,1,-0.5096053604618477,2,1.675598831565479,0.42,4
955,Chennai,2025-04-01,18:36,Wednesday,GST Road,-0.9640010386573068,-1.7634531218982552,2,3,3,1,Fatal,1.2250586457865735,0,-0.5096053604618477,0,0.8577237612458065,0.83,2
956,Chennai,2024-10-21,16:15,Friday,Arcot Road,0.6550911261603596,0.1932764427817273,2,4,0,1,Minor,0.0105259500298911,0,-1.188475734078874,0,-0.471323228023663,0.71,5
957,Chennai,2025-03-18,22:45,Tuesday,Arcot Road,0.6164238253501916,0.2973975998181806,3,3,3,1,Minor,-1.2040067457267911,0,1.5270057603892306,2,0.6191768657359009,0.62,5
958,Chennai,2024-09-21,6:58,Thursday,Anna Salai,0.9150159803632528,1.1012211221605426,0,4,0,1,Fatal,-1.2040067457267911,1,0.1692650131551784,2,0.7214112495258614,0.62,4
959,Chennai,2025-01-16,14:06,Thursday,Anna Salai,0.9440796121713864,1.0778388646135209,3,4,0,1,Serious,-1.2040067457267911,0,1.5270057603892306,2,-0.1646200766537848,0.61,4
960,Chennai,2024-12-18,17:23,Sunday,Arcot Road,0.6097205789487733,0.2780377702696259,3,4,0,0,Minor,1.2250586457865735,2,0.1692650131551784,2,0.7554893774558459,0.4,5
961,Chennai,2025-08-17,15:10,Sunday,Poonamallee High Road,1.1328622605128549,-0.7107101903374479,1,4,3,1,Fatal,1.2250586457865735,1,0.1692650131551784,0,-0.3690888442337036,0.95,0
962,Chennai,2025-01-20,7:47,Friday,GST Road,-0.9794362751714256,-1.7885394810445068,2,4,3,1,Minor,0.0105259500298911,0,-1.188475734078874,2,2.357161390165207,0.74,2
